date,devices,added,removed,scaled
2022/04/30 17:23:53,8,8,0,-10
2022/04/30 17:24:09,12,4,0,-8
2022/04/30 17:24:26,12,0,0,-8
2022/04/30 17:24:42,13,1,0,-8
2022/04/30 17:24:58,14,1,0,-8
2022/04/30 17:25:14,18,4,0,-6
2022/04/30 17:25:30,20,2,0,-6
2022/04/30 17:25:46,22,2,0,-5
2022/04/30 17:26:02,23,1,0,-5
2022/04/30 17:26:18,25,2,0,-4
2022/04/30 17:26:34,26,1,0,-4
2022/04/30 17:26:50,28,2,0,-3
2022/04/30 17:27:06,31,3,0,-2
2022/04/30 17:27:22,32,1,0,-2
2022/04/30 17:27:39,32,0,0,-2
2022/04/30 17:27:55,30,2,4,-3
2022/04/30 17:28:11,31,3,2,-2
2022/04/30 17:28:27,33,2,0,-2
2022/04/30 17:28:43,34,2,1,-1
2022/04/30 17:29:00,32,0,2,-2
2022/04/30 17:29:16,29,1,4,-3
2022/04/30 17:29:32,29,1,1,-3
2022/04/30 17:29:48,30,2,1,-3
2022/04/30 17:30:04,30,1,1,-3
2022/04/30 17:30:20,29,1,2,-3
2022/04/30 17:30:36,30,2,1,-3
2022/04/30 17:30:52,28,0,2,-3
2022/04/30 17:31:08,25,0,3,-4
2022/04/30 17:31:24,26,1,0,-4
2022/04/30 17:31:40,28,2,0,-3
2022/04/30 17:31:57,26,1,3,-4
2022/04/30 17:32:13,25,1,2,-4
2022/04/30 17:32:29,24,2,3,-5
2022/04/30 17:32:45,26,4,2,-4
2022/04/30 17:33:01,30,4,0,-3
2022/04/30 17:33:17,33,5,2,-2
2022/04/30 17:33:33,38,7,2,0
2022/04/30 17:33:49,40,4,2,0
2022/04/30 17:34:05,43,3,0,0
2022/04/30 17:34:21,43,1,1,0
2022/04/30 17:34:38,43,1,1,0
2022/04/30 17:34:54,44,2,1,1
2022/04/30 17:35:10,47,3,0,2
2022/04/30 17:35:26,49,3,1,2
2022/04/30 17:35:42,49,2,2,2
2022/04/30 17:35:58,51,3,1,3
2022/04/30 17:36:14,52,1,0,3
2022/04/30 17:36:30,52,3,3,3
2022/04/30 17:36:47,48,1,5,2
2022/04/30 17:37:03,47,3,4,2
2022/04/30 17:37:19,51,7,3,3
2022/04/30 17:37:35,48,3,6,2
2022/04/30 17:37:51,43,0,5,0
2022/04/30 17:38:07,45,4,2,1
2022/04/30 17:38:23,44,1,2,1
2022/04/30 17:38:39,44,1,1,1
2022/04/30 17:38:56,43,2,3,0
2022/04/30 17:39:12,41,1,3,0
2022/04/30 17:39:28,37,0,4,0
2022/04/30 17:39:44,37,1,1,0
2022/04/30 17:40:00,35,0,2,-1
2022/04/30 17:40:16,38,4,1,0
2022/04/30 17:40:32,36,0,2,-1
2022/04/30 17:40:48,36,1,1,-1
2022/04/30 17:41:04,35,1,2,-1
2022/04/30 17:41:20,30,0,5,-3
2022/04/30 17:41:36,32,4,2,-2
2022/04/30 17:41:52,30,0,2,-3
2022/04/30 17:42:08,27,0,3,-4
2022/04/30 17:42:24,26,0,1,-4
2022/04/30 17:42:40,25,0,1,-4
2022/04/30 17:42:57,25,1,1,-4
2022/04/30 17:43:13,24,0,1,-5
2022/04/30 17:43:29,26,2,0,-4
2022/04/30 17:43:45,25,1,2,-4
2022/04/30 17:44:01,28,3,0,-3
2022/04/30 17:44:17,25,0,3,-4
2022/04/30 17:44:33,25,1,1,-4
2022/04/30 17:44:49,26,2,1,-4
2022/04/30 17:45:05,27,3,2,-4
2022/04/30 17:45:21,34,7,0,-1
2022/04/30 17:45:37,33,3,4,-2
2022/04/30 17:45:54,36,3,0,-1
2022/04/30 17:46:10,38,2,0,0
2022/04/30 17:46:26,40,2,0,0
2022/04/30 17:46:42,41,1,0,0
2022/04/30 17:46:58,41,2,2,0
2022/04/30 17:47:14,43,2,0,0
2022/04/30 17:47:30,42,1,2,0
2022/04/30 17:47:46,44,3,1,1
2022/04/30 17:48:02,45,2,1,1
2022/04/30 17:48:18,46,1,0,1
2022/04/30 17:48:34,49,4,1,2
2022/04/30 17:48:51,47,1,3,2
2022/04/30 17:49:07,51,8,4,3
2022/04/30 17:49:23,48,3,6,2
2022/04/30 17:49:39,44,0,4,1
2022/04/30 17:49:55,43,2,3,0
2022/04/30 17:50:11,42,1,2,0
2022/04/30 17:50:27,42,1,1,0
2022/04/30 17:50:44,43,2,1,0
2022/04/30 17:51:00,43,2,2,0
2022/04/30 17:51:16,45,4,2,1
2022/04/30 17:51:32,45,1,1,1
2022/04/30 17:51:48,42,0,3,0
2022/04/30 17:52:04,41,1,2,0
2022/04/30 17:52:20,41,1,1,0
2022/04/30 17:52:36,40,3,4,0
2022/04/30 17:52:52,40,2,2,0
2022/04/30 17:53:09,34,1,7,-1
2022/04/30 17:53:25,32,0,2,-2
2022/04/30 17:53:41,33,1,0,-2
2022/04/30 17:53:57,33,2,2,-2
2022/04/30 17:54:13,36,5,2,-1
2022/04/30 17:54:29,36,2,2,-1
2022/04/30 17:54:45,35,1,2,-1
2022/04/30 17:55:01,36,2,1,-1
2022/04/30 17:55:17,34,1,3,-1
2022/04/30 17:55:33,34,1,1,-1
2022/04/30 17:55:49,36,2,0,-1
2022/04/30 17:56:05,35,0,1,-1
2022/04/30 17:56:21,34,0,1,-1
2022/04/30 17:56:37,33,1,2,-2
2022/04/30 17:56:54,31,0,2,-2
2022/04/30 17:57:10,31,2,2,-2
2022/04/30 17:57:26,34,3,0,-1
2022/04/30 17:57:42,33,0,1,-2
2022/04/30 17:57:58,33,2,2,-2
2022/04/30 17:58:14,32,3,4,-2
2022/04/30 17:58:30,32,3,3,-2
2022/04/30 17:58:46,31,0,1,-2
2022/04/30 17:59:02,30,2,3,-3
2022/04/30 17:59:18,29,0,1,-3
2022/04/30 17:59:34,29,2,2,-3
2022/04/30 17:59:50,33,5,1,-2
2022/04/30 18:00:06,33,0,0,-2
2022/04/30 18:00:22,35,2,0,-1
2022/04/30 18:00:39,39,5,1,0
2022/04/30 18:00:55,38,1,2,0
2022/04/30 18:01:11,41,4,1,0
2022/04/30 18:01:27,38,0,3,0
2022/04/30 18:01:43,40,2,0,0
2022/04/30 18:01:59,38,0,2,0
2022/04/30 18:02:15,35,0,3,-1
2022/04/30 18:02:32,31,0,4,-2
2022/04/30 18:02:48,32,1,0,-2
2022/04/30 18:03:04,31,1,2,-2
2022/04/30 18:03:20,35,4,0,-1
2022/04/30 18:03:36,34,1,2,-1
2022/04/30 18:03:52,33,2,3,-2
2022/04/30 18:04:08,35,2,0,-1
2022/04/30 18:04:24,36,3,2,-1
2022/04/30 18:04:40,37,4,3,0
2022/04/30 18:04:57,37,2,2,0
2022/04/30 18:05:13,36,1,2,-1
2022/04/30 18:05:29,40,5,1,0
2022/04/30 18:05:45,38,1,3,0
2022/04/30 18:06:01,40,2,0,0
2022/04/30 18:06:17,42,2,0,0
2022/04/30 18:06:33,44,2,0,1
2022/04/30 18:06:49,46,3,1,1
2022/04/30 18:07:05,47,2,1,2
2022/04/30 18:07:21,47,2,2,2
2022/04/30 18:07:37,47,0,0,2
2022/04/30 18:07:54,43,2,6,0
2022/04/30 18:08:10,43,2,2,0
2022/04/30 18:08:26,45,4,2,1
2022/04/30 18:08:42,44,0,1,1
2022/04/30 18:08:58,45,4,3,1
2022/04/30 18:09:14,51,6,0,3
2022/04/30 18:09:30,47,2,6,2
2022/04/30 18:09:46,46,0,1,1
2022/04/30 18:10:02,45,1,2,1
2022/04/30 18:10:18,45,1,1,1
2022/04/30 18:10:34,47,4,2,2
2022/04/30 18:10:50,50,4,1,3
2022/04/30 18:11:06,49,1,2,2
2022/04/30 18:11:22,49,3,3,2
2022/04/30 18:11:38,48,0,1,2
2022/04/30 18:11:55,47,1,2,2
2022/04/30 18:12:11,48,3,2,2
2022/04/30 18:12:27,46,2,4,1
2022/04/30 18:12:43,46,0,0,1
2022/04/30 18:12:59,42,0,4,0
2022/04/30 18:13:15,38,0,4,0
2022/04/30 18:13:31,40,4,2,0
2022/04/30 18:13:47,41,2,1,0
2022/04/30 18:14:04,43,3,1,0
2022/04/30 18:14:20,42,0,1,0
2022/04/30 18:14:36,42,3,3,0
2022/04/30 18:14:52,40,0,2,0
2022/04/30 18:15:08,40,4,4,0
2022/04/30 18:15:24,42,4,2,0
2022/04/30 18:15:40,42,1,1,0
2022/04/30 18:15:56,42,1,1,0
2022/04/30 18:16:12,37,0,5,0
2022/04/30 18:16:28,36,1,2,-1
2022/04/30 18:16:45,35,0,1,-1
2022/04/30 18:17:01,35,1,1,-1
2022/04/30 18:17:17,40,5,0,0
2022/04/30 18:17:33,43,5,2,0
2022/04/30 18:17:49,46,4,1,1
2022/04/30 18:18:05,44,1,3,1
2022/04/30 18:18:21,45,2,1,1
2022/04/30 18:18:37,43,1,3,0
2022/04/30 18:18:53,46,3,0,1
2022/04/30 18:19:09,45,2,3,1
2022/04/30 18:19:25,42,1,4,0
2022/04/30 18:19:41,41,1,2,0
2022/04/30 18:19:58,40,0,1,0
2022/04/30 18:20:14,40,1,1,0
2022/04/30 18:20:30,42,2,0,0
2022/04/30 18:20:46,44,2,0,1
2022/04/30 18:21:02,46,3,1,1
2022/04/30 18:21:18,45,4,5,1
2022/04/30 18:21:34,42,2,5,0
2022/04/30 18:21:50,40,1,3,0
2022/04/30 18:22:06,40,2,2,0
2022/04/30 18:22:22,39,2,3,0
2022/04/30 18:22:38,40,2,1,0
2022/04/30 18:22:55,39,2,3,0
2022/04/30 18:23:11,38,1,2,0
2022/04/30 18:23:27,38,2,2,0
2022/04/30 18:23:43,41,3,0,0
2022/04/30 18:23:59,42,2,1,0
2022/04/30 18:24:15,45,5,2,1
2022/04/30 18:24:31,45,2,2,1
2022/04/30 18:24:47,41,0,4,0
2022/04/30 18:25:03,41,3,3,0
2022/04/30 18:25:19,40,2,3,0
2022/04/30 18:25:35,38,0,2,0
2022/04/30 18:25:51,40,2,0,0
2022/04/30 18:26:07,41,3,2,0
2022/04/30 18:26:23,44,3,0,1
2022/04/30 18:26:39,42,0,2,0
2022/04/30 18:26:56,42,0,0,0
2022/04/30 18:27:12,42,1,1,0
2022/04/30 18:27:28,44,4,2,1
2022/04/30 18:27:44,41,1,4,0
2022/04/30 18:28:00,43,4,2,0
2022/04/30 18:28:16,38,0,5,0
2022/04/30 18:28:33,37,1,2,0
2022/04/30 18:28:49,38,1,0,0
2022/04/30 18:29:05,37,1,2,0
2022/04/30 18:29:21,38,3,2,0
2022/04/30 18:29:37,39,1,0,0
2022/04/30 18:29:53,40,2,1,0
2022/04/30 18:30:09,42,3,1,0
2022/04/30 18:30:25,41,2,3,0
2022/04/30 18:30:41,42,2,1,0
2022/04/30 18:30:57,43,2,1,0
2022/04/30 18:31:13,43,2,2,0
2022/04/30 18:31:29,41,3,5,0
2022/04/30 18:31:45,44,4,1,1
2022/04/30 18:32:01,43,2,3,0
2022/04/30 18:32:17,46,3,0,1
2022/04/30 18:32:34,51,6,1,3
2022/04/30 18:32:50,54,4,1,4
2022/04/30 18:33:06,62,9,1,6
2022/04/30 18:33:22,63,5,4,7
2022/04/30 18:33:38,64,3,2,7
2022/04/30 18:33:55,65,3,2,7
2022/04/30 18:34:11,66,3,2,8
2022/04/30 18:34:27,66,3,3,8
2022/04/30 18:34:43,66,2,2,8
2022/04/30 18:34:59,66,0,0,8
2022/04/30 18:35:15,68,4,2,8
2022/04/30 18:35:31,66,2,4,8
2022/04/30 18:35:47,63,1,4,7
2022/04/30 18:36:03,61,1,3,6
2022/04/30 18:36:19,62,3,2,6
2022/04/30 18:36:35,57,2,7,5
2022/04/30 18:36:51,56,3,4,5
2022/04/30 18:37:07,49,1,8,2
2022/04/30 18:37:24,47,3,5,2
2022/04/30 18:37:40,45,1,3,1
2022/04/30 18:37:56,44,1,2,1
2022/04/30 18:38:12,43,1,2,0
2022/04/30 18:38:28,42,1,2,0
2022/04/30 18:38:44,42,0,0,0
2022/04/30 18:39:00,46,4,0,1
2022/04/30 18:39:16,43,0,3,0
2022/04/30 18:39:33,44,3,2,1
2022/04/30 18:39:49,46,4,2,1
2022/04/30 18:40:05,45,1,2,1
2022/04/30 18:40:21,48,5,2,2
2022/04/30 18:40:37,50,3,1,3
2022/04/30 18:40:53,47,1,4,2
2022/04/30 18:41:09,47,2,2,2
2022/04/30 18:41:25,46,1,2,1
2022/04/30 18:41:41,45,2,3,1
2022/04/30 18:41:57,44,2,3,1
2022/04/30 18:42:13,43,1,2,0
2022/04/30 18:42:29,44,1,0,1
2022/04/30 18:42:45,45,1,0,1
2022/04/30 18:43:02,46,4,3,1
2022/04/30 18:43:18,48,3,1,2
2022/04/30 18:43:34,46,1,3,1
2022/04/30 18:43:50,42,0,4,0
2022/04/30 18:44:06,45,4,1,1
2022/04/30 18:44:22,42,2,5,0
2022/04/30 18:44:38,41,3,4,0
2022/04/30 18:44:54,45,5,1,1
2022/04/30 18:45:10,46,3,2,1
2022/04/30 18:45:27,45,1,2,1
2022/04/30 18:45:43,45,3,3,1
2022/04/30 18:45:59,47,3,1,2
2022/04/30 18:46:15,47,3,3,2
2022/04/30 18:46:31,46,0,1,1
2022/04/30 18:46:47,50,5,1,3
2022/04/30 18:47:03,48,2,4,2
2022/04/30 18:47:19,46,0,2,1
2022/04/30 18:47:35,45,0,1,1
2022/04/30 18:47:51,47,2,0,2
2022/04/30 18:48:07,47,4,4,2
2022/04/30 18:48:23,48,3,2,2
2022/04/30 18:48:39,48,4,4,2
2022/04/30 18:48:56,43,0,5,0
2022/04/30 18:49:12,43,2,2,0
2022/04/30 18:49:28,42,0,1,0
2022/04/30 18:49:44,43,3,2,0
2022/04/30 18:50:00,44,3,2,1
2022/04/30 18:50:16,47,5,2,2
2022/04/30 18:50:32,48,1,0,2
2022/04/30 18:50:48,46,3,5,1
2022/04/30 18:51:04,45,1,2,1
2022/04/30 18:51:21,47,2,0,2
2022/04/30 18:51:37,50,3,0,3
2022/04/30 18:51:53,48,0,2,2
2022/04/30 18:52:09,45,0,3,1
2022/04/30 18:52:25,44,1,2,1
2022/04/30 18:52:41,43,1,2,0
2022/04/30 18:52:57,44,2,1,1
2022/04/30 18:53:13,50,7,1,3
2022/04/30 18:53:29,50,1,1,3
2022/04/30 18:53:45,50,4,4,3
2022/04/30 18:54:01,47,2,5,2
2022/04/30 18:54:17,45,2,4,1
2022/04/30 18:54:33,43,0,2,0
2022/04/30 18:54:50,41,2,4,0
2022/04/30 18:55:06,45,5,1,1
2022/04/30 18:55:22,49,6,2,2
2022/04/30 18:55:38,51,4,2,3
2022/04/30 18:55:54,53,3,1,4
2022/04/30 18:56:10,53,1,1,4
2022/04/30 18:56:26,54,3,2,4
2022/04/30 18:56:42,54,2,2,4
2022/04/30 18:56:59,55,1,0,4
2022/04/30 18:57:15,54,4,5,4
2022/04/30 18:57:31,55,2,1,4
2022/04/30 18:57:47,50,0,5,3
2022/04/30 18:58:03,48,1,3,2
2022/04/30 18:58:19,49,3,2,2
2022/04/30 18:58:35,52,3,0,3
2022/04/30 18:58:51,53,4,3,4
2022/04/30 18:59:07,61,11,3,6
2022/04/30 18:59:23,61,6,6,6
2022/04/30 18:59:39,57,1,5,5
2022/04/30 18:59:56,56,2,3,5
2022/04/30 19:00:12,58,3,1,5
2022/04/30 19:00:28,56,2,4,5
2022/04/30 19:00:44,60,5,1,6
2022/04/30 19:01:00,60,1,1,6
2022/04/30 19:01:16,59,3,4,5
2022/04/30 19:01:32,61,5,3,6
2022/04/30 19:01:48,62,1,0,6
2022/04/30 19:02:04,62,1,1,6
2022/04/30 19:02:21,61,1,2,6
2022/04/30 19:02:37,60,1,2,6
2022/04/30 19:02:53,56,0,4,5
2022/04/30 19:03:09,48,2,10,2
2022/04/30 19:03:25,42,2,8,0
2022/04/30 19:03:41,43,3,2,0
2022/04/30 19:03:57,44,3,2,1
2022/04/30 19:04:13,43,3,4,0
2022/04/30 19:04:29,42,2,3,0
2022/04/30 19:04:45,38,1,5,0
2022/04/30 19:05:01,38,3,3,0
2022/04/30 19:05:17,40,6,4,0
2022/04/30 19:05:33,38,1,3,0
2022/04/30 19:05:49,38,1,1,0
2022/04/30 19:06:06,39,2,1,0
2022/04/30 19:06:22,39,1,1,0
2022/04/30 19:06:38,39,2,2,0
2022/04/30 19:06:54,43,4,0,0
2022/04/30 19:07:10,45,3,1,1
2022/04/30 19:07:26,50,7,2,3
2022/04/30 19:07:42,53,5,2,4
2022/04/30 19:07:58,54,1,0,4
2022/04/30 19:08:14,53,2,3,4
2022/04/30 19:08:31,56,4,1,5
2022/04/30 19:08:47,56,2,2,5
2022/04/30 19:09:03,55,2,3,4
2022/04/30 19:09:19,51,1,5,3
2022/04/30 19:09:35,55,6,2,4
2022/04/30 19:09:51,56,3,2,5
2022/04/30 19:10:07,56,2,2,5
2022/04/30 19:10:23,55,1,2,4
2022/04/30 19:10:39,56,3,2,5
2022/04/30 19:10:56,54,0,2,4
2022/04/30 19:11:12,55,3,2,4
2022/04/30 19:11:28,50,2,7,3
2022/04/30 19:11:44,45,2,7,1
2022/04/30 19:12:00,47,4,2,2
2022/04/30 19:12:16,47,2,2,2
2022/04/30 19:12:32,43,0,4,0
2022/04/30 19:12:48,44,3,2,1
2022/04/30 19:13:04,46,5,3,1
2022/04/30 19:13:20,45,2,3,1
2022/04/30 19:13:36,40,1,6,0
2022/04/30 19:13:52,39,2,3,0
2022/04/30 19:14:09,37,0,2,0
2022/04/30 19:14:25,39,3,1,0
2022/04/30 19:14:41,39,3,3,0
2022/04/30 19:14:57,43,4,0,0
2022/04/30 19:15:13,44,3,2,1
2022/04/30 19:15:29,44,1,1,1
2022/04/30 19:15:45,48,6,2,2
2022/04/30 19:16:01,48,4,4,2
2022/04/30 19:16:17,49,3,2,2
2022/04/30 19:16:33,52,3,0,3
2022/04/30 19:16:49,50,0,2,3
2022/04/30 19:17:06,45,0,5,1
2022/04/30 19:17:22,45,1,1,1
2022/04/30 19:17:38,47,3,1,2
2022/04/30 19:17:54,48,4,3,2
2022/04/30 19:18:10,49,2,1,2
2022/04/30 19:18:26,47,1,3,2
2022/04/30 19:18:42,46,1,2,1
2022/04/30 19:18:58,45,2,3,1
2022/04/30 19:19:14,45,3,3,1
2022/04/30 19:19:31,44,1,2,1
2022/04/30 19:19:47,42,4,6,0
2022/04/30 19:20:03,42,4,4,0
2022/04/30 19:20:19,42,3,3,0
2022/04/30 19:20:35,40,1,3,0
2022/04/30 19:20:51,48,9,1,2
2022/04/30 19:21:07,56,9,1,5
2022/04/30 19:21:23,60,5,1,6
2022/04/30 19:21:39,62,5,3,6
2022/04/30 19:21:56,59,1,4,5
2022/04/30 19:22:12,63,6,2,7
2022/04/30 19:22:28,67,5,1,8
2022/04/30 19:22:44,69,3,1,9
2022/04/30 19:23:00,70,2,1,9
2022/04/30 19:23:16,69,2,3,9
2022/04/30 19:23:32,69,2,2,9
2022/04/30 19:23:48,66,1,4,8
2022/04/30 19:24:04,65,2,3,7
2022/04/30 19:24:20,63,1,3,7
2022/04/30 19:24:36,61,1,3,6
2022/04/30 19:24:53,57,2,6,5
2022/04/30 19:25:09,50,3,10,3
2022/04/30 19:25:25,48,3,5,2
2022/04/30 19:25:41,47,2,3,2
2022/04/30 19:25:57,46,0,1,1
2022/04/30 19:26:13,41,1,6,0
2022/04/30 19:26:30,38,3,6,0
2022/04/30 19:26:46,35,2,5,-1
2022/04/30 19:27:02,35,1,1,-1
2022/04/30 19:27:18,34,1,2,-1
2022/04/30 19:27:34,32,1,3,-2
2022/04/30 19:27:50,34,4,2,-1
2022/04/30 19:28:06,33,1,2,-2
2022/04/30 19:28:22,32,0,1,-2
2022/04/30 19:28:38,31,0,1,-2
2022/04/30 19:28:55,31,1,1,-2
2022/04/30 19:29:11,39,11,3,0
2022/04/30 19:29:27,41,4,2,0
2022/04/30 19:29:43,41,3,3,0
2022/04/30 19:29:59,41,0,0,0
2022/04/30 19:30:15,42,3,2,0
2022/04/30 19:30:31,42,1,1,0
2022/04/30 19:30:47,43,3,2,0
2022/04/30 19:31:04,41,1,3,0
2022/04/30 19:31:20,42,2,1,0
2022/04/30 19:31:36,42,1,1,0
2022/04/30 19:31:52,41,3,4,0
2022/04/30 19:32:08,45,4,0,1
2022/04/30 19:32:24,45,2,2,1
2022/04/30 19:32:40,49,5,1,2
2022/04/30 19:32:56,53,4,0,4
2022/04/30 19:33:13,47,2,8,2
2022/04/30 19:33:29,46,3,4,1
2022/04/30 19:33:45,51,7,2,3
2022/04/30 19:34:01,53,3,1,4
2022/04/30 19:34:17,55,3,1,4
2022/04/30 19:34:33,56,3,2,5
2022/04/30 19:34:49,55,2,3,4
2022/04/30 19:35:05,54,0,1,4
2022/04/30 19:35:21,58,5,1,5
2022/04/30 19:35:38,62,4,0,6
2022/04/30 19:35:54,66,7,3,8
2022/04/30 19:36:10,68,5,3,8
2022/04/30 19:36:26,70,7,5,9
2022/04/30 19:36:42,67,1,4,8
2022/04/30 19:36:58,68,7,6,8
2022/04/30 19:37:14,71,5,2,9
2022/04/30 19:37:30,73,6,4,10
2022/04/30 19:37:46,83,17,7,13
2022/04/30 19:38:02,83,4,4,13
2022/04/30 19:38:19,87,7,3,14
2022/04/30 19:38:35,88,3,2,15
2022/04/30 19:38:51,86,1,3,14
2022/04/30 19:39:07,90,4,0,15
2022/04/30 19:39:23,94,7,3,16
2022/04/30 19:39:39,96,5,3,17
2022/04/30 19:39:56,97,8,7,17
2022/04/30 19:40:12,98,5,4,18
2022/04/30 19:40:28,94,2,6,16
2022/04/30 19:40:44,94,2,2,16
2022/04/30 19:41:00,90,4,8,15
2022/04/30 19:41:16,88,5,7,15
2022/04/30 19:41:32,84,2,6,13
2022/04/30 19:41:48,74,3,13,10
2022/04/30 19:42:04,72,3,5,10
2022/04/30 19:42:20,71,5,6,9
2022/04/30 19:42:36,72,3,2,10
2022/04/30 19:42:53,71,3,4,9
2022/04/30 19:43:09,71,5,5,9
2022/04/30 19:43:25,72,6,5,10
2022/04/30 19:43:41,66,1,7,8
2022/04/30 19:43:57,62,3,7,6
2022/04/30 19:44:13,58,3,7,5
2022/04/30 19:44:29,60,4,2,6
2022/04/30 19:44:45,60,2,2,6
2022/04/30 19:45:01,65,7,2,7
2022/04/30 19:45:17,67,8,6,8
2022/04/30 19:45:33,71,4,0,9
2022/04/30 19:46:03,83,14,2,13
2022/04/30 19:46:20,95,16,4,17
2022/04/30 19:46:36,98,8,5,18
2022/04/30 19:46:52,101,7,4,19
2022/04/30 19:47:08,106,8,3,20
2022/04/30 19:47:24,105,3,4,20
2022/04/30 19:47:40,103,4,6,19
2022/04/30 19:47:56,105,4,2,20
2022/04/30 19:48:12,107,6,4,20
2022/04/30 19:48:29,105,1,3,20
2022/04/30 19:48:45,105,3,3,20
2022/04/30 19:49:01,108,4,1,21
2022/04/30 19:49:17,104,2,6,20
2022/04/30 19:49:33,96,1,9,17
2022/04/30 19:49:49,104,11,3,20
2022/04/30 19:50:05,96,3,11,17
2022/04/30 19:50:21,85,5,16,14
2022/04/30 19:50:37,82,5,8,13
2022/04/30 19:50:53,79,5,8,12
2022/04/30 19:51:09,77,6,8,11
2022/04/30 19:51:25,76,2,3,11
2022/04/30 19:51:42,80,7,3,12
2022/04/30 19:51:58,78,3,5,11
2022/04/30 19:52:14,79,6,5,12
2022/04/30 19:52:30,86,8,1,14
2022/04/30 19:52:46,91,8,3,15
2022/04/30 19:53:02,92,4,3,16
2022/04/30 19:53:18,109,18,1,21
2022/04/30 19:53:34,113,5,1,22
2022/04/30 19:53:50,107,5,11,20
2022/04/30 19:54:06,106,4,5,20
2022/04/30 19:54:22,105,2,3,20
2022/04/30 19:54:38,100,0,5,18
2022/04/30 19:54:55,98,3,5,18
2022/04/30 19:55:11,95,1,4,17
2022/04/30 19:55:27,94,1,2,16
2022/04/30 19:55:43,93,5,6,16
2022/04/30 19:55:59,91,2,4,15
2022/04/30 19:56:15,92,6,5,16
2022/04/30 19:56:31,86,3,9,14
2022/04/30 19:56:47,80,2,8,12
2022/04/30 19:57:03,81,5,4,12
2022/04/30 19:57:20,65,5,21,7
2022/04/30 19:57:36,58,1,8,5
2022/04/30 19:57:52,55,3,6,4
2022/04/30 19:58:08,56,6,5,5
2022/04/30 19:58:24,61,7,2,6
2022/04/30 19:58:40,62,3,2,6
2022/04/30 19:58:56,68,9,3,8
2022/04/30 19:59:13,71,5,2,9
2022/04/30 19:59:29,71,1,1,9
2022/04/30 19:59:45,72,5,4,10
2022/04/30 20:00:01,73,3,2,10
2022/04/30 20:00:17,78,11,6,11
2022/04/30 20:00:33,81,7,4,12
2022/04/30 20:00:49,83,4,2,13
2022/04/30 20:01:05,78,2,7,11
2022/04/30 20:01:21,74,1,5,10
2022/04/30 20:01:37,74,1,1,10
2022/04/30 20:01:53,76,6,4,11
2022/04/30 20:02:09,75,4,5,10
2022/04/30 20:02:25,69,3,9,9
2022/04/30 20:02:41,71,4,2,9
2022/04/30 20:02:58,70,7,8,9
2022/04/30 20:03:14,69,4,5,9
2022/04/30 20:03:30,69,2,2,9
2022/04/30 20:03:46,66,2,5,8
2022/04/30 20:04:02,70,6,2,9
2022/04/30 20:04:18,63,4,11,7
2022/04/30 20:04:34,61,4,6,6
2022/04/30 20:04:50,70,12,3,9
2022/04/30 20:05:06,81,13,2,12
2022/04/30 20:05:22,87,7,1,14
2022/04/30 20:05:38,95,9,1,17
2022/04/30 20:05:55,91,3,7,15
2022/04/30 20:06:11,92,6,5,16
2022/04/30 20:06:27,91,3,4,15
2022/04/30 20:06:43,94,7,4,16
2022/04/30 20:06:59,96,8,6,17
2022/04/30 20:07:15,96,4,4,17
2022/04/30 20:07:31,101,7,2,19
2022/04/30 20:07:48,108,9,2,21
2022/04/30 20:08:04,116,12,4,23
2022/04/30 20:08:20,119,7,4,24
2022/04/30 20:08:36,128,11,2,27
2022/04/30 20:08:52,133,16,11,29
2022/04/30 20:09:08,137,16,12,30
2022/04/30 20:09:24,138,9,8,30
2022/04/30 20:09:40,136,6,8,30
2022/04/30 20:09:56,139,6,3,30
2022/04/30 20:10:13,138,5,6,30
2022/04/30 20:10:29,137,3,4,30
2022/04/30 20:10:45,137,6,6,30
2022/04/30 20:11:01,140,10,7,31
2022/04/30 20:11:17,146,10,4,33
2022/04/30 20:11:33,145,5,6,32
2022/04/30 20:11:49,142,6,9,31
2022/04/30 20:12:05,135,3,10,29
2022/04/30 20:12:21,131,2,6,28
2022/04/30 20:12:37,128,5,8,27
2022/04/30 20:12:53,113,3,18,22
2022/04/30 20:13:09,100,3,16,18
2022/04/30 20:13:25,98,7,9,18
2022/04/30 20:13:42,96,5,7,17
2022/04/30 20:13:58,96,5,5,17
2022/04/30 20:14:14,95,2,3,17
2022/04/30 20:14:30,94,2,3,16
2022/04/30 20:14:46,91,4,7,15
2022/04/30 20:15:02,84,4,11,13
2022/04/30 20:15:18,81,2,5,12
2022/04/30 20:15:34,78,3,6,11
2022/04/30 20:15:50,73,2,7,10
2022/04/30 20:16:06,73,4,4,10
2022/04/30 20:16:23,75,4,2,10
2022/04/30 20:16:39,71,1,5,9
2022/04/30 20:16:55,75,7,3,10
2022/04/30 20:17:11,75,3,3,10
2022/04/30 20:17:27,72,4,7,10
2022/04/30 20:17:43,68,2,6,8
2022/04/30 20:17:59,65,2,5,7
2022/04/30 20:18:16,68,8,5,8
2022/04/30 20:18:32,71,5,2,9
2022/04/30 20:18:48,79,11,3,12
2022/04/30 20:19:04,79,6,6,12
2022/04/30 20:19:20,85,7,1,14
2022/04/30 20:19:36,90,7,2,15
2022/04/30 20:19:52,96,7,1,17
2022/04/30 20:20:08,98,5,3,18
2022/04/30 20:20:24,101,7,4,19
2022/04/30 20:20:41,107,7,1,20
2022/04/30 20:20:57,102,3,8,19
